ID Cliente,Nome do Cliente,Data da Instalação,Tipo de Instalação,Endereço (Rua),Bairro,Cidade,Estado,CEP,Valor do Serviço (R$),Tipo de Pagamento,Nº Parcelas,Instituição Financeira,Origem do Cliente,Avaliação (1-5),Comentário do Cliente,Sistema (kWp),Nº de Placas,Indicação de Quem?,Vendedor Responsável
CLI1719,Jade Vasconcelos,2024-03-29,Comercial,"Rua de Pinto, 258",Novo Tupi,Souza do Norte,PE,36637-958,54112.59,Financiamento Bancário,24,Caixa Econômica Federal,Indicação,2,,4.5,14,Pedro Miguel Garcia,Carlos Oliveira
CLI1720,João Lucas Rocha,2024-06-14,Industrial,"Ladeira Maria Fernanda Pastor, 777",Lajedo,Cunha,AP,16821-341,65800.66,Financiamento Bancário,84,Bradesco,Site da Empresa,1,Vel et dolorem.,8.5,22,,Fernanda Lima
CLI1721,Natália Mendes,2024-01-19,Residencial,"Condomínio de Pacheco, 1977",Vila Madre Gertrudes 1ª Seção,Azevedo,CE,37658-754,72551.45,Cartão de Crédito,12,Visa,Mídias Sociais,5,Magnam consequatur consequuntur accusantium blanditiis.,7.7,19,,Carlos Oliveira
CLI1722,Maria Sophia das Neves,2024-04-03,Residencial,"Trecho Aragão, 523",Vila Santa Monica 1ª Seção,Freitas,MS,12619030,75263.42,Boleto,0,,Google,1,Laborum quia harum esse fugiat ea magnam.,7.5,23,,Eduardo Costa
CLI1723,Noah Montenegro,2024-01-10,Industrial,"Condomínio de Câmara, 1415",Vila Piratininga,Cunha de Barros,BA,04073-158,67019.38,Boleto,0,,Google,3,Laudantium enim doloremque.,14.6,42,,Bruno Silva
CLI1724,Srta. Mariah Azevedo,2024-05-23,Industrial,"Fazenda de Sampaio, 352",Confisco,Fogaça do Galho,MT,54331-472,66143.57,À Vista,0,,Panfleto,3,,18.4,47,,Fernanda Lima
CLI1725,Josué Souza,2024-04-23,Rural,"Passarela de Duarte, 553",São Vicente,Martins,RR,31621056,71323.17,Financiamento Bancário,84,Outro,Panfleto,4,Consequatur exercitationem sint.,6.8,18,,Diana Santos
CLI1726,Caleb Novais,2024-11-14,Industrial,"Distrito Olívia Nogueira, 460",Alto Caiçaras,Lima das Flores,MA,21925-169,59379.38,À Vista,0,,Mídias Sociais,4,Pariatur eos laudantium corporis.,17.0,49,,Carlos Oliveira
CLI1727,Renan Moraes,2024-03-11,Industrial,"Setor Pacheco, 1767",Aarão Reis,Borges do Galho,SC,74703241,73313.72,À Vista,0,,Panfleto,4,Pariatur possimus quaerat animi quod ipsa magnam.,11.4,38,,Fernanda Lima
CLI1728,Maria Flor da Rocha,2024-08-05,Residencial,"Alameda Porto, 951",Nossa Senhora Da Conceição,Porto,RJ,42875862,73802.36,À Vista,0,,Parceria,3,Eos quaerat similique minus et sunt.,13.2,42,,Carlos Oliveira
CLI1729,Dra. Hadassa Melo,2023-10-04,Industrial,"Condomínio Alícia Fernandes, 1606",Cidade Jardim,da Rocha da Praia,SP,61476-265,64743.33,À Vista,0,,Site da Empresa,5,Repudiandae explicabo fuga saepe modi quaerat corporis dignissimos.,2.1,6,,Carlos Oliveira
CLI1730,Maria Eduarda Moreira,2024-10-14,Residencial,"Condomínio Luiz Henrique Rezende, 709",Monsenhor Messias,das Neves do Norte,TO,90839789,20788.22,Boleto,0,,Site da Empresa,4,Omnis aperiam quia molestiae consequatur non.,12.6,36,,Ana Clara
CLI1731,Théo da Luz,2024-06-29,Rural,"Residencial Rocha, 386",Conjunto Jatoba,Correia,SP,61427-654,31910.03,Boleto,0,,Google,1,Quis possimus quasi inventore molestiae.,6.0,17,,Ana Clara
CLI1732,Stella Pastor,2024-06-14,Comercial,"Avenida Letícia Freitas, 998",Mariano De Abreu,Aparecida Alegre,TO,04960-817,63649.54,Boleto,0,,Indicação,1,,3.2,8,Vicente Viana,Eduardo Costa
CLI1733,Laís da Mota,2024-12-10,Rural,"Área Cavalcanti, 366",Vila Madre Gertrudes 3ª Seção,Campos,RR,13086266,27621.96,Financiamento Bancário,36,Bradesco,Mídias Sociais,1,Possimus quia odit minus temporibus vero suscipit.,12.1,41,,Diana Santos
CLI1734,Sara da Luz,2025-01-09,Rural,"Setor de Pacheco, 456",Primeiro De Maio,Carvalho do Campo,AC,33673523,42736.58,Cartão de Crédito,6,Visa,Parceria,1,Repudiandae culpa omnis perferendis.,6.1,16,,Ana Clara
CLI1735,Ana Clara Cunha,2024-08-08,Rural,"Praia Moraes, 1168",Coração Eucarístico,Oliveira,SC,92862541,41984.71,Boleto,0,,Panfleto,2,,16.5,53,,Diana Santos
CLI1736,Brenda da Cunha,2024-05-27,Comercial,"Conjunto de Novaes, 1296",Conjunto Santa Maria,Ribeiro do Sul,SP,19458-078,62414.05,Financiamento Bancário,60,Bradesco,Outro,1,Unde accusamus voluptas laborum.,10.1,31,,Bruno Silva
CLI1737,Isaac da Luz,2023-11-23,Rural,"Conjunto de Andrade, 114",Santa Rosa,Lima Verde,RN,09385417,21808.14,Cartão de Crédito,12,Elo,Google,2,,9.8,30,,Fernanda Lima
CLI1738,José Pedro Santos,2023-10-14,Rural,"Campo Rezende, 788",Estrela Do Oriente,Ramos do Norte,AM,49121-226,35036.88,Financiamento Bancário,72,Caixa Econômica Federal,Mídias Sociais,2,,8.5,26,,Eduardo Costa
CLI1739,Luigi Barros,2025-04-21,Rural,"Residencial Costela, 1801",Jardim Guanabara,Novaes dos Dourados,SC,09756466,74984.57,Boleto,0,,Outro,4,,5.5,17,,Diana Santos
CLI1740,Gael Leão,2024-08-27,Rural,"Jardim Macedo, 1560",Olhos D'água,Teixeira,ES,54502829,39712.33,À Vista,0,,Mídias Sociais,5,Dolor consequuntur harum at ullam in provident.,8.9,29,,Eduardo Costa
CLI1741,Jade Sá,2023-07-03,Residencial,"Morro Nina da Rocha, 511",Novo Santa Cecilia,Ramos,PE,82547-373,35748.98,À Vista,0,,Outro,5,Veritatis id adipisci animi aperiam maxime commodi.,15.7,47,,Ana Clara
CLI1742,Dra. Maria Vitória Castro,2023-11-16,Industrial,"Trecho Luan Marques, 564",Pompéia,Fonseca da Serra,AP,76562-685,54752.88,Financiamento Bancário,72,Itaú,Outro,5,Sunt modi quidem sint.,8.5,29,,Eduardo Costa
CLI1743,Milena Sampaio,2023-07-15,Residencial,"Estação de Mendes, 1652",Pongelupe,da Mata do Norte,PE,18309936,5161.91,Cartão de Crédito,12,Mastercard,Site da Empresa,3,,15.2,41,,Diana Santos
CLI1744,Dra. Sofia Aragão,2024-10-15,Residencial,"Aeroporto de Melo, 675",Novo São Lucas,Duarte do Norte,CE,32570923,39995.57,À Vista,0,,Outro,2,Sunt exercitationem tenetur iusto.,19.2,54,,Eduardo Costa
CLI1745,Joana Rocha,2024-04-17,Industrial,"Residencial Henry Gabriel Abreu, 1525",Anchieta,Jesus de Campos,AL,70996090,12657.84,Cartão de Crédito,6,Mastercard,Mídias Sociais,2,Dicta reiciendis ab sed voluptate omnis.,16.7,53,,Ana Clara
CLI1746,Levi Alves,2024-06-25,Comercial,"Residencial Maria Helena da Costa, 1851",Sagrada Família,Oliveira do Sul,PE,85502452,17097.45,Cartão de Crédito,6,Mastercard,Outro,5,,9.1,22,,Diana Santos
CLI1747,Elisa da Cruz,2024-12-14,Rural,"Chácara Azevedo, 533",Vera Cruz,Porto de Azevedo,BA,28844227,57049.35,Boleto,0,,Parceria,3,Corporis neque dignissimos quos odit illum.,14.1,43,,Diana Santos
CLI1748,Maria da Mata,2025-03-21,Industrial,"Distrito Pereira, 622",João Pinheiro,Nogueira de Cirino,PA,12285582,40986.21,Boleto,0,,Google,1,,16.8,45,,Fernanda Lima
CLI1749,Maria Eduarda Siqueira,2024-02-16,Rural,"Vila Fonseca, 1503",Ermelinda,Monteiro,CE,48386358,58189.02,Financiamento Bancário,72,Bradesco,Indicação,2,,16.0,40,Dr. Augusto Gomes,Fernanda Lima
CLI1750,Sra. Ana Luiza Sá,2023-08-17,Industrial,"Passarela de Cunha, 815",Apolonia,Pinto,PI,29419222,43346.08,Cartão de Crédito,12,Elo,Indicação,5,Fugit porro accusantium eius laudantium enim aliquam.,17.7,58,Nina Nogueira,Bruno Silva
CLI1751,Sra. Maria Flor Borges,2024-11-24,Rural,"Alameda Santos, 1854",Pousada Santo Antonio,Vasconcelos do Norte,DF,22175476,65269.88,Cartão de Crédito,9,Mastercard,Site da Empresa,5,Saepe voluptatibus temporibus provident fugit sit.,14.9,41,,Diana Santos
CLI1752,Sophie Sá,2023-11-14,Comercial,"Trevo da Rosa, 1592",Conjunto Floramar,Ribeiro,MA,36628-027,63034.13,Financiamento Bancário,72,Sicoob,Google,5,Molestias dolore vitae ad explicabo minus maxime.,7.5,24,,Carlos Oliveira
CLI1753,Benicio Vieira,2024-10-24,Rural,"Vereda de Aragão, 1813",Confisco,Albuquerque da Serra,RJ,83514744,70294.07,Cartão de Crédito,12,Elo,Parceria,5,Dolor ipsam nihil quo repellat.,6.9,20,,Bruno Silva
CLI1754,Jade Andrade,2025-05-04,Rural,"Viela Luana das Neves, 1952",Buritis,Gomes das Pedras,SP,65699-035,32614.13,Cartão de Crédito,9,Mastercard,Mídias Sociais,2,Deserunt soluta sequi reiciendis cumque.,11.5,33,,Carlos Oliveira
CLI1755,Sr. Ryan da Cruz,2024-03-03,Rural,"Colônia Letícia Rios, 820",Vila Mangueiras,Vasconcelos,CE,24159-988,62203.27,Boleto,0,,Panfleto,2,Tempora voluptate iure minus voluptate.,16.2,54,,Carlos Oliveira
CLI1756,Maitê Pastor,2024-08-20,Residencial,"Conjunto de Rios, 1284",Álvaro Camargos,Santos,RJ,90574-987,49616.15,Boleto,0,,Google,2,Doloribus quae expedita harum perspiciatis modi voluptates.,15.1,50,,Diana Santos
CLI1757,Ana Clara Dias,2025-04-26,Industrial,"Alameda de da Mota, 159",João Pinheiro,Lopes,GO,18096382,73776.94,Cartão de Crédito,6,Visa,Site da Empresa,1,Illum iste voluptate.,12.6,41,,Eduardo Costa
CLI1758,Davi Lucas Lopes,2023-08-14,Rural,"Esplanada Emanuella Nogueira, 216",Vila Fumec,Alves de Gonçalves,SE,00948290,9450.21,Boleto,0,,Site da Empresa,1,,16.6,53,,Carlos Oliveira
CLI1759,Davi Luiz Silva,2024-10-05,Comercial,"Sítio Isabelly Vargas, 231",Lorena,da Mata,PR,89499010,38549.63,Financiamento Bancário,60,Itaú,Google,5,,4.3,11,,Bruno Silva
CLI1760,Sr. Arthur Martins,2024-03-05,Residencial,"Travessa Nunes, 707",Leticia,Montenegro,CE,12829-905,31447.85,Boleto,0,,Parceria,1,,4.5,15,,Diana Santos
CLI1761,Davi Lucca Mendes,2024-12-05,Comercial,"Morro Enzo Alves, 538",Sion,Rios,AC,43178039,71490.12,Cartão de Crédito,12,Elo,Parceria,4,Similique provident tempore fugit iusto aspernatur porro et.,10.7,33,,Diana Santos
CLI1762,Sofia Rodrigues,2024-06-23,Rural,"Morro de Sá, 667",Minas Caixa,Moura,RO,70899716,30839.39,À Vista,0,,Outro,1,Repellendus unde numquam aliquam.,6.7,21,,Diana Santos
CLI1763,Vitória Alves,2024-07-18,Industrial,"Alameda Gonçalves, 471",Marçola,Lima,MG,79789-951,66851.91,Boleto,0,,Feira/Evento,5,Dicta dolor veniam cum nam.,7.4,24,,Eduardo Costa
CLI1764,Srta. Maria Helena Vargas,2025-04-06,Rural,"Vereda Sabrina Cavalcanti, 1351",Varzea Da Palma,da Mata da Prata,RR,04196962,55895.54,Boleto,0,,Outro,4,,9.4,28,,Eduardo Costa
CLI1765,Dr. Luan Pastor,2023-07-27,Comercial,"Estrada de Sousa, 1056",Vila São Dimas,Novais,MT,69191-430,51692.29,Boleto,0,,Parceria,2,Id officia optio minus atque quos.,19.5,58,,Bruno Silva
CLI1766,Guilherme da Cruz,2024-02-10,Comercial,"Viela da Cruz, 1751",Castanheira,Monteiro,RO,72164-821,41649.48,À Vista,0,,Outro,3,Beatae asperiores molestias hic porro.,3.8,13,,Eduardo Costa
CLI1767,Davi Luiz Siqueira,2024-11-20,Residencial,"Praça Melo, 1971",Dom Joaquim,Cunha,MT,54324-620,72354.19,À Vista,0,,Panfleto,1,Sit atque provident incidunt aliquid esse ea.,9.9,31,,Carlos Oliveira
CLI1768,Rael Rios,2024-05-23,Comercial,"Recanto Erick Correia, 595",Engenho Nogueira,Aparecida da Serra,MS,70669037,76484.68,Financiamento Bancário,36,Nubank,Google,5,Itaque consequatur ipsa minima.,10.4,29,,Fernanda Lima
CLI1769,Ana Carolina Siqueira,2025-02-07,Rural,"Distrito Alves, 1595",Bonsucesso,Porto,PE,17451-823,75516.18,À Vista,0,,Indicação,1,,5.1,16,Pedro Lucas Sales,Ana Clara
CLI1770,Srta. Caroline da Paz,2025-01-03,Residencial,"Viaduto Jade Pastor, 1059",Vila Ipiranga,Dias,RS,14984825,67289.69,Boleto,0,,Parceria,5,Culpa quia suscipit reiciendis blanditiis.,4.3,14,,Fernanda Lima
CLI1771,Clara Albuquerque,2023-10-08,Residencial,"Sítio de Rios, 429",Marieta 1ª Seção,Ramos de Teixeira,RS,96631377,67946.28,Cartão de Crédito,3,Mastercard,Site da Empresa,1,Reiciendis labore doloremque perspiciatis eum quod blanditiis.,2.8,7,,Bruno Silva
CLI1772,Maria Vitória da Cunha,2024-07-18,Residencial,"Viaduto Novaes, 1413",Túnel De Ibirité,Nunes,PA,55333045,32274.56,Financiamento Bancário,72,Santander,Google,2,,10.1,33,,Carlos Oliveira
CLI1773,Dra. Ágatha Mendes,2024-02-21,Industrial,"Travessa de Lopes, 1719",Bonfim,Barros,ES,66565-316,49824.25,À Vista,0,,Outro,3,,4.0,12,,Fernanda Lima
CLI1774,Dr. Luiz Gustavo Fernandes,2025-03-12,Comercial,"Lagoa Aparecida, 1627",Guaratã,Fonseca da Praia,PB,53286225,24150.27,Boleto,0,,Indicação,1,,17.4,58,Sr. Henry Gabriel Gonçalves,Ana Clara
CLI1775,Marcelo Pastor,2024-07-14,Industrial,"Chácara Pimenta, 336",Conjunto Celso Machado,Moreira,MT,83169-886,8179.48,Financiamento Bancário,36,Outro,Outro,1,,19.6,61,,Ana Clara
CLI1776,Beatriz Jesus,2024-02-28,Comercial,"Alameda de Brito, 1034",Ventosa,Campos de Barbosa,MA,29852501,5805.58,À Vista,0,,Mídias Sociais,3,,15.8,48,,Carlos Oliveira
CLI1777,Ana Cecília Andrade,2024-02-03,Residencial,"Lago Cirino, 1537",Vila Puc,Ferreira das Flores,MS,70022917,69386.67,À Vista,0,,Mídias Sociais,1,Tempore aspernatur consequuntur.,19.3,64,,Ana Clara
CLI1778,Sr. Vicente Santos,2024-10-09,Rural,"Jardim Gabriel Brito, 561",Salgado Filho,Andrade,PB,36080-775,43214.11,Cartão de Crédito,6,Mastercard,Site da Empresa,4,,17.1,43,,Fernanda Lima
CLI1779,Emanuella Guerra,2023-09-09,Comercial,"Jardim Theo da Luz, 1759",Vila Cemig,Andrade das Pedras,SC,22098020,79192.1,Boleto,0,,Outro,4,Sapiente quisquam esse labore.,19.5,59,,Bruno Silva
CLI1780,Sra. Liz Dias,2024-12-25,Residencial,"Condomínio de Carvalho, 1248",Funcionários,Rocha,ES,57518-150,62217.9,Financiamento Bancário,72,Outro,Outro,2,Nihil soluta blanditiis exercitationem.,12.7,39,,Eduardo Costa
CLI1781,Thales Mendes,2023-10-07,Industrial,"Praia Fernando Nunes, 1719",Guaratã,Barros,PA,09759-351,18525.13,Cartão de Crédito,3,Elo,Mídias Sociais,3,Similique dignissimos provident ipsum eos sunt aliquid voluptas.,15.9,42,,Diana Santos
CLI1782,Francisco Souza,2024-10-30,Residencial,"Trecho Melo, 1069",Monte Azul,Carvalho da Mata,AP,88353889,30239.69,Cartão de Crédito,3,Mastercard,Parceria,2,,17.8,50,,Eduardo Costa
CLI1783,Srta. Hellena Borges,2023-08-14,Rural,"Morro de Cardoso, 1258",Olaria,Peixoto,CE,83413-917,23264.71,Financiamento Bancário,48,Outro,Google,3,Nam velit numquam possimus sapiente blanditiis.,5.5,15,,Diana Santos
CLI1784,Vitor Gabriel Pastor,2023-08-25,Residencial,"Esplanada de Moraes, 1189",Caiçara - Adelaide,Nogueira do Amparo,MA,12924189,61551.81,Financiamento Bancário,24,Bradesco,Google,5,,3.3,9,,Eduardo Costa
CLI1785,Gabriela Campos,2024-05-24,Comercial,"Pátio de Oliveira, 819",Floramar,Carvalho da Prata,RS,79424-047,65578.45,Financiamento Bancário,24,Banco do Brasil,Feira/Evento,1,Quo assumenda iusto doloribus esse adipisci.,10.1,33,,Eduardo Costa
CLI1786,Léo Rodrigues,2023-08-29,Rural,"Vale de Costela, 852",Nova Gameleira,Fogaça,AL,77107-783,51354.46,Cartão de Crédito,9,Elo,Site da Empresa,3,Aperiam eveniet asperiores dolore.,3.5,11,,Bruno Silva
CLI1787,Lara Porto,2023-09-30,Industrial,"Condomínio de Cunha, 1050",São João,Pimenta Verde,SE,18037-566,14462.53,Financiamento Bancário,36,Itaú,Parceria,2,Aperiam qui dignissimos animi facilis vero laboriosam.,9.6,30,,Ana Clara
CLI1788,Lavínia Silva,2023-07-14,Industrial,"Área Cassiano, 986",Braúnas,Sá da Mata,AP,51131-033,77382.31,Cartão de Crédito,3,Elo,Panfleto,1,Illum velit nemo ullam eveniet quisquam illo.,11.9,41,,Diana Santos
CLI1789,Ester Nunes,2023-06-07,Industrial,"Vereda Barbosa, 1162",Piratininga,Macedo da Prata,AC,99922652,54102.48,Boleto,0,,Google,2,,14.1,37,,Diana Santos
CLI1790,Gustavo Moraes,2024-07-28,Rural,"Residencial de Ferreira, 1641",Grota,Andrade,SE,65543-730,23297.02,Boleto,0,,Feira/Evento,3,Laboriosam harum quos ratione culpa cupiditate.,12.6,37,,Bruno Silva
CLI1791,João Vitor Vasconcelos,2025-05-26,Industrial,"Lago Luara Costa, 759",Pantanal,Alves Verde,AP,04123-053,66896.78,À Vista,0,,Panfleto,2,Enim porro ut.,13.8,45,,Eduardo Costa
CLI1792,Davi Mendonça,2025-05-15,Rural,"Recanto Dias, 1758",Bairro Das Indústrias Ii,Rios,BA,74537-449,50637.17,À Vista,0,,Panfleto,4,,10.0,27,,Carlos Oliveira
CLI1793,Benjamin Fogaça,2025-02-23,Comercial,"Campo Freitas, 1415",Jardinópolis,Ferreira,ES,08880-882,42289.64,À Vista,0,,Parceria,2,Doloremque ad voluptate omnis commodi quo repudiandae.,13.4,42,,Bruno Silva
CLI1794,Ana Julia Costa,2024-11-16,Industrial,"Residencial Eloá Souza, 1846",Vila Real 2ª Seção,Moreira do Galho,TO,89107237,71614.66,Financiamento Bancário,72,Caixa Econômica Federal,Feira/Evento,3,Unde iusto nobis consectetur cupiditate.,4.7,12,,Diana Santos
CLI1795,Lara Fonseca,2025-03-02,Rural,"Jardim de Fonseca, 1467",Guarani,Monteiro da Praia,PB,78964653,79554.7,Boleto,0,,Indicação,5,Quisquam vero assumenda dolore repudiandae natus.,3.8,9,Gustavo Henrique Moraes,Bruno Silva
CLI1796,Raquel Araújo,2024-08-04,Comercial,"Fazenda Monteiro, 965",Castanheira,Castro,SE,79143-682,8871.87,Cartão de Crédito,9,Mastercard,Site da Empresa,5,,11.0,28,,Eduardo Costa
CLI1797,Ravi da Conceição,2024-05-25,Comercial,"Via de Aparecida, 1128",Tirol,Cardoso,SC,29047453,39727.45,Cartão de Crédito,3,Elo,Site da Empresa,5,Quasi porro voluptas ducimus quos eum.,15.4,53,,Eduardo Costa
CLI1798,Clara Guerra,2023-07-27,Residencial,"Área Duarte, 720",Mariquinhas,Azevedo do Campo,PR,64634-993,71984.96,Cartão de Crédito,12,Elo,Site da Empresa,2,Aperiam unde fuga iusto est assumenda.,16.3,46,,Diana Santos
CLI1799,Nicolas Pimenta,2024-05-20,Rural,"Jardim de Cardoso, 1837",Vila Da Paz,das Neves da Mata,PI,68367-873,70336.47,À Vista,0,,Indicação,2,Illum non aspernatur excepturi repellat praesentium.,16.9,50,Raquel Peixoto,Carlos Oliveira
CLI1800,Lucas Marques,2024-05-12,Industrial,"Alameda de Pires, 201",Leticia,Rodrigues,RR,59067016,75289.47,À Vista,0,,Parceria,1,Libero laboriosam debitis modi sapiente similique.,15.4,53,,Ana Clara
CLI1801,Arthur Rodrigues,2024-06-17,Industrial,"Vale Thomas Azevedo, 423",Vila Ipiranga,Cavalcante,MT,29777-249,56144.54,À Vista,0,,Feira/Evento,1,,12.2,41,,Eduardo Costa
CLI1802,Sr. Davi Luiz Moraes,2025-05-31,Industrial,"Área Lavínia das Neves, 1042",Vila São João Batista,Oliveira de Silva,MT,57906-412,31998.85,Financiamento Bancário,36,Sicoob,Site da Empresa,4,Dolorem cum magni laudantium voluptatibus.,17.6,45,,Carlos Oliveira
CLI1803,Cauê Marques,2025-04-30,Industrial,"Alameda de Peixoto, 1666",Santo Agostinho,Nogueira,GO,10916-178,23772.4,À Vista,0,,Panfleto,2,Repellendus quam minima voluptatum.,12.5,34,,Fernanda Lima
CLI1804,Raul Farias,2025-01-28,Residencial,"Travessa de Almeida, 113",Centro,Nunes,AM,80849260,20305.87,Cartão de Crédito,3,Visa,Panfleto,2,Quas expedita modi fugit.,4.8,13,,Ana Clara
CLI1805,Dra. Isabela Silva,2024-03-28,Comercial,"Feira Olivia Cardoso, 1084",Urca,Cardoso das Flores,PI,55019-089,16260.16,Cartão de Crédito,3,Mastercard,Mídias Sociais,3,Dolores incidunt modi adipisci quasi.,6.6,17,,Bruno Silva
CLI1806,Isaque Almeida,2025-02-11,Rural,"Recanto Sousa, 656",Nazare,Casa Grande,DF,08914893,63869.88,Financiamento Bancário,72,Nubank,Mídias Sociais,2,Mollitia possimus fugiat dolorem.,10.2,27,,Bruno Silva
CLI1807,Rhavi Freitas,2024-06-20,Residencial,"Distrito Silva, 757",Vila Jardim Leblon,Pimenta de Barros,SC,81091073,42018.32,Boleto,0,,Outro,4,Voluptatum at molestias.,11.2,29,,Fernanda Lima
CLI1808,Diogo da Rocha,2023-09-02,Rural,"Trevo Helena Aragão, 1820",Grajaú,Guerra,GO,22234-606,5540.11,Financiamento Bancário,36,Outro,Feira/Evento,2,Totam expedita placeat fugiat ea quam.,13.8,45,,Ana Clara
CLI1809,Vinicius da Conceição,2024-02-21,Residencial,"Rua de da Luz, 1104",São Gabriel,Cassiano,RS,68358-773,25005.24,Boleto,0,,Site da Empresa,4,Aliquid nostrum consectetur qui ut ad nam.,10.9,37,,Eduardo Costa
CLI1810,Clara Abreu,2024-02-28,Rural,"Trevo Aurora da Costa, 1068",Bonfim,Costela de Pires,RS,46597-140,56278.77,Financiamento Bancário,60,Banco do Brasil,Outro,1,,2.2,6,,Eduardo Costa
CLI1811,Cauã Aragão,2024-03-15,Rural,"Pátio de Gonçalves, 594",Universitário,Souza,MT,94793998,41535.14,Boleto,0,,Outro,1,,8.6,25,,Diana Santos
CLI1812,Fernando Ramos,2025-01-05,Residencial,"Lago Freitas, 1824",Alta Tensão 1ª Seção,Mendes,SE,33590-893,61575.7,Financiamento Bancário,24,Sicoob,Parceria,3,Pariatur alias aperiam odio facilis qui ab.,17.5,56,,Bruno Silva
CLI1813,Vitória da Costa,2025-04-17,Comercial,"Aeroporto Melissa da Conceição, 642",João Paulo Ii,Martins do Galho,RO,41950-386,64334.46,Financiamento Bancário,48,Itaú,Outro,5,Consequatur consequuntur nam harum nostrum.,19.3,55,,Diana Santos
CLI1814,Lucca Porto,2025-03-20,Residencial,"Largo de Guerra, 851",Conjunto Lagoa,da Mota,RS,42320918,69532.46,Cartão de Crédito,3,Elo,Indicação,2,Sunt sunt voluptates illo nemo eius.,13.3,45,Bernardo Melo,Bruno Silva
CLI1815,Larissa Gomes,2024-05-05,Industrial,"Condomínio Ana Laura Leão, 640",Santa Sofia,Costa,SP,09985-113,56184.23,Financiamento Bancário,36,Itaú,Mídias Sociais,4,Quas minima et nam fugiat voluptas nemo.,14.7,50,,Bruno Silva
CLI1816,Davi Lucas Albuquerque,2024-12-15,Rural,"Ladeira de da Cunha, 729",Vila Formosa,Oliveira,MS,36992731,14031.72,Boleto,0,,Feira/Evento,2,Modi autem tenetur est.,14.4,49,,Carlos Oliveira
CLI1817,André Viana,2024-09-03,Industrial,"Chácara Melo, 220",Santa Rita De Cássia,Lopes da Praia,ES,35138210,8488.71,Boleto,0,,Site da Empresa,5,,12.9,43,,Carlos Oliveira
CLI1818,Sr. Vitor Moreira,2024-07-31,Industrial,"Estrada Novaes, 486",Suzana,da Rocha da Serra,BA,12635100,39826.42,À Vista,0,,Feira/Evento,1,,2.4,8,,Eduardo Costa
CLI1819,Benjamim Rios,2025-01-06,Residencial,"Viela Mendonça, 1435",Santa Rita,Brito da Mata,BA,01178-809,27124.38,À Vista,0,,Parceria,1,Facere velit enim quisquam sapiente.,16.7,54,,Fernanda Lima
CLI1820,Dante Casa Grande,2023-11-05,Industrial,"Via Sophie Montenegro, 1806",Vila São Geraldo,Costa,RO,30203067,66699.57,Financiamento Bancário,24,Santander,Feira/Evento,1,Quod doloremque officia neque.,12.8,39,,Eduardo Costa
CLI1821,Ana Julia Monteiro,2024-01-04,Industrial,"Chácara de Borges, 980",Concórdia,Abreu Grande,RS,97958578,17954.1,À Vista,0,,Mídias Sociais,3,Quibusdam voluptatibus est voluptates nesciunt praesentium.,4.9,14,,Ana Clara
CLI1822,Elisa Pereira,2025-04-23,Rural,"Chácara Monteiro, 692",Varzea Da Palma,Vieira do Norte,RR,25818-810,17101.75,Financiamento Bancário,60,Caixa Econômica Federal,Google,2,Adipisci facere necessitatibus et maiores neque porro.,16.7,52,,Bruno Silva
CLI1823,Sr. José Vieira,2023-10-21,Industrial,"Via de Pastor, 605",Graça,Sousa,AP,82831687,57627.62,Boleto,0,,Panfleto,5,Eius labore doloremque mollitia accusamus deserunt laboriosam velit.,19.9,57,,Carlos Oliveira
CLI1824,Theo Gonçalves,2025-05-11,Rural,"Fazenda de Pastor, 432",Cachoeirinha,Cavalcanti do Sul,SP,04203711,63834.99,Financiamento Bancário,60,Caixa Econômica Federal,Mídias Sociais,4,Ex dignissimos autem id dicta accusantium.,4.4,11,,Eduardo Costa
